@default,Country,Identity,,,,,,,Character,Character,Character,Character,Year,Month,SexagenaryCycle,Day,Year,Month,SexagenaryCycle,Day
Id,國家,身份,姓,名,全名,別名,字,姓別,父,母,養父,養母,出生年,出生月,出生干支日,出生日,死亡年,死亡月,死亡干支日,死亡日,存疑
int,int,int,string,string,string,string[],string,int,int,int,int[],int[],int,int,int,int,int,int,int,int,string[]
id,country,identity,family,name,fullName,alias,styleName,sex,father,mother,fosterFather,fosterMother,birthYear,birthMonth,birthSexagenaryCycle,birthDay,deathYear,deathMonth,deathSexagenaryCycle,deathDay,unansweredQuestion
100110001,1001,1,,"盤古","盤古",,,1
100110002,1001,1,,"天皇","天皇",,,1
100110003,1001,1,,"地皇","地皇",,,1
100110004,1001,1,,"人皇","人皇",,,1
100110005,1001,1,,"有巢","有巢",,,1
100110006,1001,1,,"燧人","燧人",,,1
100110007,1001,1,,"伏羲","伏羲",,,1
100110008,1001,1,,"神農","神農","炎帝",,1
100190011,1001,9,,"女媧","女媧",,,2
100210001,1002,1,"公孫","軒轅","公孫軒轅","黃帝",,1
1600180272,16001,8,"李","淸馥","李淸馥",,,1
1600180273,16001,8,"孔","繼汾","孔繼汾",,,1
1600180274,16001,8,"熊","賜履","熊賜履",,,1
1600180275,16001,8,"魏","一鼇","魏一鼇",,,1
1600180276,16001,8,"尹","會一","尹會一",,,1
1600180277,16001,8,"湯","斌","湯斌",,,1
1600180278,16001,8,"王","心敬","王心敬",,,1
1600180279,16001,8,"朱","軾","朱軾",,,1
1600180280,16001,8,"高","兆","高兆",,,1
1600180281,16001,8,"諸","可寶","諸可寶",,,1
1600180282,16001,8,"黃","鍾駿","黃鍾駿",,,1
1600180283,16001,8,"吳","修","吳修",,,1
1600180284,16001,8,"錢","椒","錢椒",,,1
1600180285,16001,8,"全","祖望","全祖望",,,1
1600180286,16001,8,"馮","雲濠","馮雲濠",,,1
1600180287,16001,8,"王","梓材","王梓材",,,1
1600180288,16001,8,"羅","正鈞","羅正鈞",,,1
1600180289,16001,8,"潘","檉章","潘檉章",,,1
1600180290,16001,8,"王","棻","王棻",,,1
1600180291,16001,8,"王","崇炳","王崇炳",,,1
1600180292,16001,8,"馬","其昶","馬其昶",,,1
1600180293,16001,8,"任","兆麟","任兆麟",,,1
1600180294,16001,8,"胡","元儀","胡元儀",,,1
1600180295,16001,8,"杜","臻","杜臻",,,1
1600180296,16001,8,"陸","隴其","陸隴其",,,1
1600180297,16001,8,"鬱","永河","鬱永河",,,1
1600180298,16001,8,,"允禮","允禮",,,1
1600180299,16001,8,"帥","方蔚","帥方蔚",,,1
1600180300,16001,8,"李","鈞","李鈞",,,1
1600180301,16001,8,"曾","國藩","曾國藩",,,1
1600180302,16001,8,"王","啟原","王啟原",,,1
1600180303,16001,8,"趙","烈文","趙烈文",,,1
1600180304,16001,8,"翁","同龢","翁同龢",,,1
1600180305,16001,8,"王","韜","王韜",,,1
1600180306,16001,8,"張","德彝","張德彝",,,1
1600180307,16001,8,"葉","昌熾","葉昌熾",,,1
1600180308,16001,8,"曾","紀澤","曾紀澤",,,1
1600180309,16001,8,"唐","景崧","唐景崧",,,1
1600180310,16001,8,"張","蔭桓","張蔭桓",,,1
1600180311,16001,8,"崔","國因","崔國因",,,1
1600180312,16001,8,"薛","福成","薛福成",,,1
1600180313,16001,8,"孫","寶瑄","孫寶瑄",,,1
1600180314,16001,8,"嚴","修","嚴修",,,1
1600180315,16001,8,"華","學瀾","華學瀾",,,1
1600180316,16001,8,"載","振","載振",,,1
1600180317,16001,8,"沈","名蓀","沈名蓀",,,1
1600180318,16001,8,"丁","子復","丁子復",,,1
1600180319,16001,8,"莊","廷鑨","莊廷鑨",,,1
1600180320,16001,8,"徐","珂","徐珂",,,1
1600180321,16001,8,"浦","起龍","浦起龍",,,1
1600180322,16001,8,"黃","叔琳","黃叔琳",,,1
1600180323,16001,8,"紀","昀","紀昀",,,1
1600180324,16001,8,"牛","運震","牛運震",,,1
1600180325,16001,8,"王","鳴盛","王鳴盛",,,1
1600180326,16001,8,"計","大受","計大受",,,1
1600180327,16001,8,"李","塨","李塨",,,1
1600180328,16001,8,"楊","以貞","楊以貞",,,1
1600180329,16001,8,"趙","翼","趙翼",,,1
1600180330,16001,8,"洪","頤煊","洪頤煊",,,1
1600180331,16001,8,"段","玉裁","段玉裁",,,1
1600180332,16001,8,"周","濟","周濟",,,1
1600180333,16001,8,"沈","家本","沈家本",,,1
1600180334,16001,8,"張","熷","張熷",,,1
1600180335,16001,8,"章","學誠","章學誠",,,1
1600180336,16001,8,"崔","述","崔述",,,1
1600180337,16001,8,"吳","非","吳非",,,1
1600180338,16001,8,"練","恕","練恕",,,1
1600180339,16001,8,"華","湛恩","華湛恩",,,1
1600180340,16001,8,"謝","鍾英","謝鍾英",,,1
1600180341,16001,8,"洪","飴孫","洪飴孫",,,1
1600180342,16001,8,"周","嘉猷","周嘉猷",,,1
1600180343,16001,8,"吳","延燮","吳延燮",,,1
1600180344,16001,8,"王","之樞","王之樞",,,1
1600180345,16001,8,"周","清原","周清原",,,1
1600180346,16001,8,"李","兆洛","李兆洛",,,1
1600180347,16001,8,"愛新覺羅","福臨","愛新覺羅福臨",,,1
1600180348,16001,8,"愛新覺羅","胤禛","愛新覺羅胤禛",,,1
1600180349,16001,8,"愛新覺羅","胤祿","愛新覺羅胤祿",,,1
1600180350,16001,8,"愛新覺羅","弘晝","愛新覺羅弘晝",,,1
1600180351,16001,8,"張","勇","張勇",,,1
1600180352,16001,8,"靳","輔","靳輔",,,1
1600180353,16001,8,"郭","琇","郭琇",,,1
1600180354,16001,8,"李","之芳","李之芳",,,1
1600180355,16001,8,"李","鍾麟","李鍾麟",,,1
1600180356,16001,8,"朱","之錫","朱之錫",,,1
1600180357,16001,8,"嵇","曾筠","嵇曾筠",,,1
1600180358,16001,8,"劉","統勳","劉統勳",,,1
1600180359,16001,8,"劉","墉","劉墉",,,1
1600180360,16001,8,,"福康安","福康安",,,1
1600180361,16001,8,"韓","文綺","韓文綺",,,1
1600180362,16001,8,"陶","澍","陶澍",,,1
1600180363,16001,8,"林","則徐","林則徐",,,1
1600180364,16001,8,"王","茂蔭","王茂蔭",,,1
1600180365,16001,8,"左","宗棠","左宗棠",,,1
1600180366,16001,8,"胡","林翼","胡林翼",,,1
1600180367,16001,8,"李","鴻章","李鴻章",,,1
1600180368,16001,8,"吳","汝綸","吳汝綸",,,1
1600180369,16001,8,,"僧格林沁","僧格林沁",,,1
1600180370,16001,8,"丁","寶楨","丁寶楨",,,1
1600180371,16001,8,"張","之洞","張之洞",,,1
1600180372,16001,8,"麥","仲華","麥仲華",,,1
1600180373,16001,8,"朱","橒","朱橒",,,1
1600180374,16001,8,"廖","攀龍","廖攀龍",,,1
1600180375,16001,8,,"和珅","和珅",,,1
1600180376,16001,8,"顧","祖禹","顧祖禹",,,1
1600180377,16001,8,,"穆彰阿","穆彰阿",,,1
1600180378,16001,8,"潘","錫恩","潘錫恩",,,1
1600180379,16001,8,"洪","亮吉","洪亮吉",,,1
1600180380,16001,8,"曹","廷傑","曹廷傑",,,1
1600180381,16001,8,"康","敷","康敷",,,1
1600180382,16001,8,"印","光任","印光任",,,1
1600180383,16001,8,"張","汝霖","張汝霖",,,1
1600180384,16001,8,"王","昶","王昶",,,1
1600180385,16001,8,"姚","文田","姚文田",,,1
1600180386,16001,8,"董","醇","董醇",,,1
1600180387,16001,8,"楊","謙","楊謙",,,1
1600180388,16001,8,"李","富孫","李富孫",,,1
1600180389,16001,8,"余","楙","余楙",,,1
1600180390,16001,8,"陶","煦","陶煦",,,1
1600180391,16001,8,"汪","曰楨","汪曰楨",,,1
1600180392,16001,8,"郎","遂","郎遂",,,1
1600180393,16001,8,"周","震榮","周震榮",,,1
1600180394,16001,8,"朱","延模","朱延模",,,1
1600180395,16001,8,"葛","德新","葛德新",,,1
1600180396,16001,8,"孫","星衍","孫星衍",,,1
1600180397,16001,8,"傅","應奎","傅應奎",,,1
1600180398,16001,8,"錢","坫","錢坫",,,1
1600180399,16001,8,"胡","德琳","胡德琳",,,1
1600180400,16001,8,"李","文藻","李文藻",,,1
1600180401,16001,8,"許","治修","許治修",,,1
1600180402,16001,8,"沈","德潛","沈德潛",,,1
1600180403,16001,8,"顧","詒祿","顧詒祿",,,1
1600180404,16001,8,"羅","愫","羅愫",,,1
1600180405,16001,8,"錢","維喬","錢維喬",,,1
1600180406,16001,8,"吳","篪","吳篪",,,1
1600180407,16001,8,"張","上修","張上修",,,1
1600180408,16001,8,"史","夢蘭","史夢蘭",,,1
1600180409,16001,8,"於","萬川","於萬川",,,1
1600180410,16001,8,"俞","樾","俞樾",,,1
1600180411,16001,8,"張","寶琳","張寶琳",,,1
1600180412,16001,8,"王","棻","王棻",,,1
1600180413,16001,8,"陳","嘉榆","陳嘉榆",,,1
1600180414,16001,8,"王","運","王運",,,1
1600180415,16001,8,"田","明曜","田明曜",,,1
1600180416,16001,8,"陳","澧","陳澧",,,1
1600180417,16001,8,"蔣","毓英","蔣毓英",,,1
1600180418,16001,8,"王","清賢","王清賢",,,1
1600180419,16001,8,"陳","淳","陳淳",,,1
1600180420,16001,8,"蕭","應植","蕭應植",,,1
1600180421,16001,8,"陳","景塤","陳景塤",,,1
1600180422,16001,8,"孫","和相","孫和相",,,1
1600180423,16001,8,"戴","震","戴震",,,1
1600180424,16001,8,"衛","哲治","衛哲治",,,1
1600180425,16001,8,"葉","長揚","葉長揚",,,1
1600180426,16001,8,"顧","楝高","顧楝高",,,1
1600180427,16001,8,"鄭","澐","鄭澐",,,1
1600180428,16001,8,"魯","銓","魯銓",,,1
1600180429,16001,8,"鍾","英修","鍾英修",,,1
1600180430,16001,8,"施","晉涵","施晉涵",,,1
1600180431,16001,8,"洪","蕙","洪蕙",,,1
1600180432,16001,8,"呂","燕昭","呂燕昭",,,1
1600180433,16001,8,"姚","鼐","姚鼐",,,1
1600180434,16001,8,"宋","如林","宋如林",,,1
1600180435,16001,8,"莫","晉涵","莫晉涵",,,1
1600180436,16001,8,"張","祥雲","張祥雲",,,1
1600180437,16001,8,"屠","英","屠英",,,1
1600180438,16001,8,"江","藩","江藩",,,1
1600180439,16001,8,"平","翰","平翰",,,1
1600180440,16001,8,"莫","友芝","莫友芝",,,1
1600180441,16001,8,"萬","青黎","萬青黎",,,1
1600180442,16001,8,"周","家楣","周家楣",,,1
1600180443,16001,8,"繆","荃孫","繆荃孫",,,1
1600180444,16001,8,"劉","謹之","劉謹之",,,1
1600180445,16001,8,"李","衛","李衛",,,1
1600180446,16001,8,"黃","彭年","黃彭年",,,1
1600180447,16001,8,"趙","宏恩","趙宏恩",,,1
1600180448,16001,8,"謝","旻","謝旻",,,1
1600180449,16001,8,"劉","坤一","劉坤一",,,1
1600180450,16001,8,"劉","鐸","劉鐸",,,1
1600180451,16001,8,"趙","之謙","趙之謙",,,1
1600180452,16001,8,"郝","玉麟","郝玉麟",,,1
1600180453,16001,8,"邁","柱","邁柱",,,1
1600180454,16001,8,"王","士俊","王士俊",,,1
1600180455,16001,8,"岳","濬","岳濬",,,1
1600180456,16001,8,,"覺羅石麟","覺羅石麟",,,1
1600180457,16001,8,"儲","大文","儲大文",,,1
1600180458,16001,8,"曾","國荃","曾國荃",,,1
1600180459,16001,8,"張","煦","張煦",,,1
1600180460,16001,8,"王","軒","王軒",,,1
1600180461,16001,8,"楊","篤","楊篤",,,1
1600180462,16001,8,"劉","於義","劉於義",,,1
1600180463,16001,8,"許","容安","許容安",,,1
1600180464,16001,8,"黃","廷桂","黃廷桂",,,1
1600180465,16001,8,"陳","昌齊","陳昌齊",,,1
1600180466,16001,8,"金","鉷","金鉷",,,1
1600180467,16001,8,"胡","虔","胡虔",,,1
1600180468,16001,8,"長","順","長順",,,1
1600180469,16001,8,"李","桂林","李桂林",,,1
1600180470,16001,8,"顧","雲","顧雲",,,1
1600180471,16001,8,"吳","坤修","吳坤修",,,1
1600180472,16001,8,"何","紹基","何紹基",,,1
1600180473,16001,8,"楊","沂孫","楊沂孫",,,1
1600180474,16001,8,"卞","寶第","卞寶第",,,1
1600180475,16001,8,"李","瀚章","李瀚章",,,1
1600180476,16001,8,,"和琳","和琳",,,1
1600180477,16001,8,"沈","炳巽","沈炳巽",,,1
1600180478,16001,8,"趙","一淸","趙一淸",,,1
1600180479,16001,8,"熊","會貞","熊會貞",,,1
1600180480,16001,8,"陸","錫熊","陸錫熊",,,1
1600180481,16001,8,"萬","新同","萬新同",,,1
1600180482,16001,8,"薛","鳳祚","薛鳳祚",,,1
1600180483,16001,8,"張","伯行","張伯行",,,1
1600180484,16001,8,"陳","儀","陳儀",,,1
1600180485,16001,8,"傅","澤洪","傅澤洪",,,1
1600180486,16001,8,"齊","召南","齊召南",,,1
1600180487,16001,8,"翟","均廉","翟均廉",,,1
1600180488,16001,8,"徐","鬆","徐鬆",,,1
1600180489,16001,8,"李","元","李元",,,1
1600180490,16001,8,"和","瑛","和瑛",,,1
1600180491,16001,8,"崔","維雅","崔維雅",,,1
1600180492,16001,8,"陳","潢","陳潢",,,1
1600180493,16001,8,"張","鵬翮","張鵬翮",,,1
1600180494,16001,8,"丁","顯","丁顯",,,1
1600180495,16001,8,"王","履泰","王履泰",,,1
1600180496,16001,8,"陳","琮","陳琮",,,1
1600180497,16001,8,"李","士宣","李士宣",,,1
1600180498,16001,8,"周","碩勳","周碩勳",,,1
1600180499,16001,8,"嚴","如翌","嚴如翌",,,1
1600180500,16001,8,"梁","份","梁份",,,1
1600180501,16001,8,"祁","韻士","祁韻士",,,1
1600180502,16001,8,"何","秋濤","何秋濤",,,1
1600180503,16001,8,"黃","宗漢","黃宗漢",,,1
1600180504,16001,8,"周","煌","周煌",,,1
1600180505,16001,8,"黃","遵憲","黃遵憲",,,1
1600180506,16001,8,"南","懷仁","南懷仁",,,1
1600180507,16001,8,"圖","理琛","圖理琛",,,1
1600180508,16001,8,"陳","倫炯","陳倫炯",,,1
1600180509,16001,8,"徐","繼","徐繼",,,1
1600180510,16001,8,"釋","大汕","釋大汕",,,1
1600180511,16001,8,"徐","葆光","徐葆光",,,1
1600180512,16001,8,"蔣","溥","蔣溥",,,1
1600180513,16001,8,"梁","詩正","梁詩正",,,1
1600180514,16001,8,"許","琰","許琰",,,1
1600180515,16001,8,"閔","麟嗣","閔麟嗣",,,1
1600180516,16001,8,"董","天工","董天工",,,1
1600180517,16001,8,"宋","廣業","宋廣業",,,1
1600180518,16001,8,"蔣","超","蔣超",,,1
1600180519,16001,8,"陳","宏緖","陳宏緖",,,1
1600180520,16001,8,"高","士竒","高士竒",,,1
1600180521,16001,8,"鄭","元慶","鄭元慶",,,1
1600180522,16001,8,"吳","高增","吳高增",,,1
1600180523,16001,8,"沈","鑅彪","沈鑅彪",,,1
1600180524,16001,8,"趙","寧","趙寧",,,1
1600180525,16001,8,"毛","德琦","毛德琦",,,1
1600180526,16001,8,"高","嵀","高嵀",,,1
1600180527,16001,8,"鬆","筠","鬆筠",,,1
1600180528,16001,8,"葉","圭綬","葉圭綬",,,1
1600180529,16001,8,"餘","懷仁","餘懷仁",,,1
1600180530,16001,8,"徐","崧","徐崧",,,1
1600180531,16001,8,"張","大純","張大純",,,1
1600180532,16001,8,"李","鬥","李鬥",,,1
1600180533,16001,8,"周","亮工","周亮工",,,1
1600180534,16001,8,"徐","懷祖","徐懷祖",,,1
1600180535,16001,8,"周","城","周城",,,1
1600180536,16001,8,"屈","大均","屈大均",,,1
1600180537,16001,8,"談","遷","談遷",,,1
1600180538,16001,8,"王","世睿","王世睿",,,1
1600180539,16001,8,"陶","保廉","陶保廉",,,1
1600180540,16001,8,"孫","廷銓","孫廷銓",,,1
1600180541,16001,8,"吳","綺","吳綺",,,1
1600180542,16001,8,"方","式濟","方式濟",,,1
1600180543,16001,8,"黃","叔璥","黃叔璥",,,1
1600180544,16001,8,"吳","長元","吳長元",,,1
1600180545,16001,8,"震","鈞","震鈞",,,1
1600180546,16001,8,"楊","賓","楊賓",,,1
1600180547,16001,8,"張","縉彥","張縉彥",,,1
1600180548,16001,8,"吳","振臣","吳振臣",,,1
1600180549,16001,8,,"薩英額","薩英額",,,1
1600180550,16001,8,"西","清","西清",,,1
1600180551,16001,8,"徐","宗亮","徐宗亮",,,1
1600180552,16001,8,"李","光地","李光地",,,1
1600180553,16001,8,"強","汝詢","強汝詢",,,1
1600180554,16001,8,"陳","樹鏞","陳樹鏞",,,1
1600180555,16001,8,"周","廣業","周廣業",,,1
1600180556,16001,8,"黃","奭","黃奭",,,1
1600180557,16001,8,"勞","格","勞格",,,1
1600180558,16001,8,"趙","鉞","趙鉞",,,1
1600180559,16001,8,"勞","經原","勞經原",,,1
1600180560,16001,8,"文","廷式","文廷式",,,1
1600180561,16001,8,,"永瑢","永瑢",,,1
1600180562,16001,8,"王","正功","王正功",,,1
1600180563,16001,8,"趙","輯寧","趙輯寧",,,1
1600180564,16001,8,"黃","叔敬","黃叔敬",,,1
1600180565,16001,8,"錫","珍","錫珍",,,1
1600180566,16001,8,"朱","智","朱智",,,1
1600180567,16001,8,"吳","孝銘","吳孝銘",,,1
1600180568,16001,8,"席","吳鏊","席吳鏊",,,1
1600180569,16001,8,"葉","鳳毛","葉鳳毛",,,1
1600180570,16001,8,"戴","璐","戴璐",,,1
1600180571,16001,8,"蘇","芳阿","蘇芳阿",,,1
1600180572,16001,8,"牛","天宿","牛天宿",,,1
1600180573,16001,8,"鄭","端","鄭端",,,1
1600180574,16001,8,"倭","仁","倭仁",,,1
1600180575,16001,8,"徐","棟","徐棟",,,1
1600180576,16001,8,"丁","日昌","丁日昌",,,1
1600180577,16001,8,"黄","虞稷","黄虞稷",,,1
1600180578,16001,8,"朱","彛尊","朱彛尊",,,1
1600180579,16001,8,"劉","傳瑩","劉傳瑩",,,1
1600180580,16001,8,"吳","騫","吳騫",,,1
1600180581,16001,8,"嚴","可均","嚴可均",,,1
1600180582,16001,8,"丁","晏","丁晏",,,1
1600180583,16001,8,"王","際華","王際華",,,1
1600180584,16001,8,"裘","曰修","裘曰修",,,1
1600180585,16001,8,"林","侗","林侗",,,1
1600180586,16001,8,"葉","封","葉封",,,1
1600180587,16001,8,"李","光暎","李光暎",,,1
1600180588,16001,8,"萬","經原","萬經原",,,1
1600180589,16001,8,"王","㴻","王㴻",,,1
1600180590,16001,8,"禇","峻","禇峻",,,1
1600180591,16001,8,"桂","馥","桂馥",,,1
1600180592,16001,8,"馮","登府","馮登府",,,1
1600180593,16001,8,"翁","方綱","翁方綱",,,1
1600180594,16001,8,"愛新覺羅","允祿","愛新覺羅允祿",,,1
1600180595,16001,8,"何","國宗","何國宗",,,1
1600180596,16001,8,"戴","進賢","戴進賢",,,1
1600180597,16001,8,"王","錫闡","王錫闡",,,1
1600180598,16001,8,"胡","亶","胡亶",,,1
1600180599,16001,8,"游","藝","游藝",,,1
1600180600,16001,8,"薛","鳯祚","薛鳯祚",,,1
1600180601,16001,8,"穆","尼閣","穆尼閣",,,1
1600180602,16001,8,"梅","文鼎","梅文鼎",,,1
1600180603,16001,8,"許","伯政","許伯政",,,1
1600180604,16001,8,"江","永","江永",,,1
1600180605,16001,8,"張","汝璧","張汝璧",,,1
1600180606,16001,8,"吳","肅公","吳肅公",,,1
1600180607,16001,8,"徐","發","徐發",,,1
1600180608,16001,8,"周","於漆","周於漆",,,1
1600180609,16001,8,"楊","光先","楊光先",,,1
1600180610,16001,8,"揭","暄","揭暄",,,1
1600180611,16001,8,"張","永祚","張永祚",,,1
1600180612,16001,8,"焦","廷琥","焦廷琥",,,1
1600180613,16001,8,"許","桂林","許桂林",,,1
1600180614,16001,8,"王","家弼","王家弼",,,1
1600180615,16001,8,"鄒","漢勳","鄒漢勳",,,1
1600180616,16001,8,"成","蓉鏡","成蓉鏡",,,1
1600180617,16001,8,"薑","希轍","薑希轍",,,1
1600180618,16001,8,"楊","文言","楊文言",,,1
1600180619,16001,8,"胡","襲參","胡襲參",,,1
1600180620,16001,8,"方","江自","方江自",,,1
1600180621,16001,8,"張","雍敬","張雍敬",,,1
1600180622,16001,8,"繆","之晉","繆之晉",,,1
1600180623,16001,8,"廖","廷相","廖廷相",,,1
1600180624,16001,8,"南","懷仁","南懷仁",,,1
1600180625,16001,8,"閔","明我","閔明我",,,1
1600180626,16001,8,"蔣","友仁","蔣友仁",,,1
1600180627,16001,8,"李","潢","李潢",,,1
1600180628,16001,8,"宋","景昌","宋景昌",,,1
1600180629,16001,8,"杜","知耕","杜知耕",,,1
1600180630,16001,8,"方","中通","方中通",,,1
1600180631,16001,8,"陳","訏","陳訏",,,1
1600180632,16001,8,"黃","百家","黃百家",,,1
1600180633,16001,8,"陳","世仁","陳世仁",,,1
1600180634,16001,8,"莊","亨陽","莊亨陽",,,1
1600180635,16001,8,"屠","文漪","屠文漪",,,1
1600180636,16001,8,"李","長茂","李長茂",,,1
1600180637,16001,8,"安","圖","安圖",,,1
1600180638,16001,8,"陳","際新","陳際新",,,1
1600180639,16001,8,"吳","思孝","吳思孝",,,1
1600180640,16001,8,"孔","继涵","孔继涵",,,1
1600180641,16001,8,"張","敦仁","張敦仁",,,1
1600180642,16001,8,"焦","循","焦循",,,1
1600180643,16001,8,"江","萊","江萊",,,1
1600180644,16001,8,"李","銳","李銳",,,1
1600180645,16001,8,"劉","衡","劉衡",,,1
1600180646,16001,8,"董","誠","董誠",,,1
1600180647,16001,8,"項","名達","項名達",,,1
1600180648,16001,8,"戴","煦","戴煦",,,1
1600180649,16001,8,"鄭","複光","鄭複光",,,1
1600180650,16001,8,"徐","有壬","徐有壬",,,1
1600180651,16001,8,"夏","鸞翔","夏鸞翔",,,1
1600180652,16001,8,"李","善蘭","李善蘭",,,1
1600180653,16001,8,"楊","晨","楊晨",,,1
1600180654,16001,8,"朱","銘盤","朱銘盤",,,1
1600180655,16001,8,"錢","儀吉","錢儀吉",,,1
1600180656,16001,8,"葉","渭清","葉渭清",,,1
1600180657,16001,8,"龍","文彬","龍文彬",,,1
1600180658,16001,8,"崑","岡","崑岡",,,1
1600180659,16001,8,"吳","樹梅","吳樹梅",,,1
1600180660,16001,8,"閻","鎮珩","閻鎮珩",,,1
1600180661,16001,8,"劉","啟端","劉啟端",,,1
1600180662,16001,8,"吳","榮光","吳榮光",,,1
1600180663,16001,8,"王","慶雲","王慶雲",,,1
1600180664,16001,8,"劉","錦藻","劉錦藻",,,1
1600180665,16001,8,,"素爾訥","素爾訥",,,1
1600180666,16001,8,"李","調元","李調元",,,1
1600180667,16001,8,"杜","受田","杜受田",,,1
1600180668,16001,8,"英","匯","英匯",,,1
1600180669,16001,8,"黃","崇蘭","黃崇蘭",,,1
1600180670,16001,8,"趙","學曾","趙學曾",,,1
1600180671,16001,8,"劉","光蕡","劉光蕡",,,1
1600180672,16001,8,"張","百熙","張百熙",,,1
1600180673,16001,8,"孫","彤","孫彤",,,1
1600180674,16001,8,"孔","毓圻","孔毓圻",,,1
1600180675,16001,8,"金","居敬","金居敬",,,1
1600180676,16001,8,"王","掞","王掞",,,1
1600180677,16001,8,"王","原祁","王原祁",,,1
1600180678,16001,8,"王","奕清","王奕清",,,1
1600180679,16001,8,"李","玉鳴","李玉鳴",,,1
1600180680,16001,8,,"福隆安","福隆安",,,1
1600180681,16001,8,"高","晉","高晉",,,1
1600180682,16001,8,,"薩載","薩載",,,1
1600180683,16001,8,,"索寧安","索寧安",,,1
1600180684,16001,8,"林","伯桐","林伯桐",,,1
1600180685,16001,8,"鮑","康","鮑康",,,1
1600180686,16001,8,"鍾","淵映","鍾淵映",,,1
1600180687,16001,8,"劉","長華","劉長華",,,1
1600180688,16001,8,"劉","錫信","劉錫信",,,1
1600180689,16001,8,"胡","敬","胡敬",,,1
1600180690,16001,8,"陳","芳生","陳芳生",,,1
1600180691,16001,8,"俞","森","俞森",,,1
1600180692,16001,8,"陸","曾禹","陸曾禹",,,1
1600180693,16001,8,"倪","國璉","倪國璉",,,1
1600180694,16001,8,"施","端教","施端教",,,1
1600180695,16001,8,"劉","斯樞","劉斯樞",,,1
1600180696,16001,8,"謝","鳴篁","謝鳴篁",,,1
1600180697,16001,8,,"載齡","載齡",,,1
1600180698,16001,8,,"福趾","福趾",,,1
1600180699,16001,8,"朱","鋐","朱鋐",,,1
1600180700,16001,8,"沈","學詩","沈學詩",,,1
1600180701,16001,8,"王","鎏","王鎏",,,1
1600180702,16001,8,"許","楣","許楣",,,1
1600180703,16001,8,"蘇","昌臣","蘇昌臣",,,1
1600180704,16001,8,"黃","掌綸","黃掌綸",,,1
1600180705,16001,8,,"延豐","延豐",,,1
1600180706,16001,8,"丁","寶禎","丁寶禎",,,1
1600180707,16001,8,,"三泰","三泰",,,1
1600180708,16001,8,"徐","本","徐本",,,1
1600180709,16001,8,"孫","榮","孫榮",,,1
1600180710,16001,8,"金","簡","金簡",,,1
1600180711,16001,8,"朱","鶴齡","朱鶴齡",,,1
1600180712,16001,8,"胡","渭","胡渭",,,1
1600180713,16001,8,"程","瑤田","程瑤田",,,1
1600180714,16001,8,"曾","廉","曾廉",,,1
1600180715,16001,8,"倪","文蔚","倪文蔚",,,1
1600180716,16001,8,"李","慎儒","李慎儒",,,1
1600180717,16001,8,"徐","時棟","徐時棟",,,1
1600180718,16001,8,"孫","之騄","孫之騄",,,1
1600180719,16001,8,,"庫勒納","庫勒納",,,1
1600180720,16001,8,"葉","方藹","葉方藹",,,1
1600180721,16001,8,"王","頊齡","王頊齡",,,1
1600180722,16001,8,"閻","若璩","閻若璩",,,1
1600180723,16001,8,"張","英","張英",,,1
1600180724,16001,8,"蔣","廷錫","蔣廷錫",,,1
1600180725,16001,8,"王","建常","王建常",,,1
1600180726,16001,8,"左","眉","左眉",,,1
1600180727,16001,8,"姜","兆錫","姜兆錫",,,1
1600180728,16001,8,"沈","彤","沈彤",,,1
1600180729,16001,8,"程","廷祚","程廷祚",,,1
1600180730,16001,8,"龔","元玠","龔元玠",,,1
1600180731,16001,8,"宋","鑒","宋鑒",,,1
1600180732,16001,8,"莊","存與","莊存與",,,1
1600180733,16001,8,"盛","百二","盛百二",,,1
1600180734,16001,8,"江","聲","江聲",,,1
1600180735,16001,8,"戴","祖啟","戴祖啟",,,1
1600180736,16001,8,"趙","佑","趙佑",,,1
1600180737,16001,8,"李","榮陛","李榮陛",,,1
1600180738,16001,8,"梁","上國","梁上國",,,1
1600180739,16001,8,"莊","述祖","莊述祖",,,1
1600180740,16001,8,"牟","庭","牟庭",,,1
1600180741,16001,8,"胡","秉虔","胡秉虔",,,1
1600180742,16001,8,"李","遇孫","李遇孫",,,1
1600180743,16001,8,"周","用錫","周用錫",,,1
1600180744,16001,8,"劉","逢祿","劉逢祿",,,1
1600180745,16001,8,"卞","斌","卞斌",,,1
1600180746,16001,8,"陳","喬樅","陳喬樅",,,1
1600180747,16001,8,"邵","懿辰","邵懿辰",,,1
1600180748,16001,8,"戴","鈞衡","戴鈞衡",,,1
1600180749,16001,8,"洪","良品","洪良品",,,1
1600180750,16001,8,"皮","錫瑞","皮錫瑞",,,1
1600180751,16001,8,"簡","朝亮","簡朝亮",,,1
1600180752,16001,8,"王","樹枏","王樹枏",,,1
1600180753,16001,8,"陳","漢章","陳漢章",,,1
1600180754,16001,8,"姚","永樸","姚永樸",,,1
1600180755,16001,8,"曹","元弼","曹元弼",,,1
1600180756,16001,8,"魏","禧","魏禧",,,1
1600180757,16001,8,"彭","家屏","彭家屏",,,1
1600180758,16001,8,"曹","基","曹基",,,1
1600180759,16001,8,"嚴","蔚","嚴蔚",,,1
1600180760,16001,8,"姜","炳璋","姜炳璋",,,1
1600180761,16001,8,"李","惇","李惇",,,1
1600180762,16001,8,"梁","履繩","梁履繩",,,1
1600180763,16001,8,"范","照藜","范照藜",,,1
